row,StateName,DistrictName,BlockName,PanchayatName,VillageName,HabitationName,Location,TypeOfSource,Lab,LabTestingDate,SampleName,AbovePMandatory,BelowPMandatory,AbovePEmerging,BelowPEmerging,Testid
1484,TAMIL NADU,Cuddalore,KOMARATCHI,KUMARATCHI,KUMARATCHI,KUMARATCHI WEST,"within the habitation/ Scheme Name: Hand Pump-Deep Tubewell (1995) -KUMARATCHI WEST,/SC531277",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,30/07/2019,337,,"Nitrate[5.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[74.000 mg/l],pH[7.500 pH],TDS[557.000 mg/l],Alkalinity[285.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[8.000 mg/l],Manganese[0.000 mg/l],Hardness[236.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029671069
1485,TAMIL NADU,Cuddalore,KOMARATCHI,KUMARATCHI,KUMARATCHI,KUMARATCHI WEST,"within the habitation/ Scheme Name: Hand Pump-Deep Tubewell (1995) -KUMARATCHI WEST,/SC531277",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,20/07/2019,215,,"Nitrate[4.000 mg/l],Fluoride[0.300 mg/l],Iron[0.000 mg/l],Chloride[105.000 mg/l],pH[6.900 pH],TDS[644.000 mg/l],Alkalinity[259.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[17.000 mg/l],Manganese[0.000 mg/l],Hardness[212.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029434075
1486,TAMIL NADU,Cuddalore,KOMARATCHI,KUMARATCHI,KUMARATCHI,KUMARATCHI WEST,"within the habitation/ Scheme Name: Hand Pump-Shallow Tubewell (1996) -KUMARATCHI WEST,/SC532435",Shallow Tubewell,District Water Testing Laboratory / DISTRICT Lab,30/07/2019,339,,"Nitrate[12.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[116.000 mg/l],pH[7.100 pH],TDS[711.000 mg/l],Alkalinity[264.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[25.000 mg/l],Manganese[0.000 mg/l],Hardness[260.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029671077
1487,TAMIL NADU,Cuddalore,KOMARATCHI,KUMARATCHI,KUMARATCHI,KUMARATCHI WEST,"within the habitation/ Scheme Name: Hand Pump-Shallow Tubewell (1995) -KUMARATCHI WEST,/SC532903",Shallow Tubewell,District Water Testing Laboratory / DISTRICT Lab,30/07/2019,341,,"Nitrate[13.000 mg/l],Fluoride[0.200 mg/l],Iron[0.000 mg/l],Chloride[118.000 mg/l],pH[7.100 pH],TDS[648.000 mg/l],Alkalinity[255.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[22.000 mg/l],Manganese[0.000 mg/l],Hardness[248.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029671089
1488,TAMIL NADU,Cuddalore,KOMARATCHI,KUMARATCHI,KUMARATCHI,KUMARATCHI WEST,"within the habitation/ Scheme Name: Hand Pump-Deep Tubewell (1995) -KUMARATCHI WEST,/SC533268",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,30/07/2019,338,,"Nitrate[13.000 mg/l],Fluoride[0.300 mg/l],Iron[0.000 mg/l],Chloride[130.000 mg/l],pH[7.800 pH],TDS[665.000 mg/l],Alkalinity[216.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[22.000 mg/l],Manganese[0.000 mg/l],Hardness[296.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029671073
1489,TAMIL NADU,Cuddalore,KOMARATCHI,KUMARATCHI,KUMARATCHI,KUMARATCHI WEST,"within the habitation/ Scheme Name: Hand Pump-Shallow Tubewell (1996) -KUMARATCHI WEST,/SC535242",Shallow Tubewell,District Water Testing Laboratory / DISTRICT Lab,30/07/2019,340,,"Nitrate[15.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[111.000 mg/l],pH[7.100 pH],TDS[721.000 mg/l],Alkalinity[285.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[12.000 mg/l],Manganese[0.000 mg/l],Hardness[220.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029671087
1490,TAMIL NADU,Cuddalore,KOMARATCHI,KUMARATCHI,KUMARATCHI,KUMARATCHI WEST,"within the habitation/ Scheme Name: Hand Pump-Shallow Tubewell (1996) -KUMARATCHI WEST,/SC535505",Shallow Tubewell,District Water Testing Laboratory / DISTRICT Lab,30/07/2019,342,,"Nitrate[8.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[257.000 mg/l],pH[7.700 pH],TDS[1096.000 mg/l],Alkalinity[281.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[66.000 mg/l],Manganese[0.000 mg/l],Hardness[460.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029671091
1491,TAMIL NADU,Cuddalore,KOMARATCHI,KUMARATCHI,KUMARATCHI,KUMARATCHI WEST,"within the habitation/ Scheme Name: Hand Pump-Shallow Tubewell (1996) -KUMARATCHI WEST,/SC535772",Shallow Tubewell,District Water Testing Laboratory / DISTRICT Lab,30/07/2019,343,,"Nitrate[13.000 mg/l],Fluoride[0.200 mg/l],Iron[0.000 mg/l],Chloride[113.000 mg/l],pH[6.900 pH],TDS[606.000 mg/l],Alkalinity[264.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[22.000 mg/l],Manganese[0.000 mg/l],Hardness[260.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029671094
1492,TAMIL NADU,Cuddalore,KOMARATCHI,KUMARATCHI,KUMARATCHI,VANATHIRAYAN PETTAI,"/ Scheme Name: Tubewell Power Pump-Deep Tubewell (1997) -VANATHIRAYAN PETTAI,/SC529875",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,20/07/2019,216,,"Nitrate[5.000 mg/l],Fluoride[0.300 mg/l],Iron[0.000 mg/l],Chloride[113.000 mg/l],pH[7.200 pH],TDS[644.000 mg/l],Alkalinity[246.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[15.000 mg/l],Manganese[0.000 mg/l],Hardness[228.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029434124
1493,TAMIL NADU,Cuddalore,KOMARATCHI,MA. ARASUR,MANNARGUDI (ARASUR),AMMANKOIL STREET,"/ Scheme Name: Within the habitation -AMMANKOIL STREET,/SC532113",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,19/08/2019,562,,"Nitrate[3.000 mg/l],Fluoride[0.200 mg/l],Iron[0.130 mg/l],Chloride[100.000 mg/l],pH[6.800 pH],TDS[553.000 mg/l],Alkalinity[242.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[13.000 mg/l],Manganese[0.000 mg/l],Hardness[220.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029775461
1494,TAMIL NADU,Cuddalore,KOMARATCHI,MA. ARASUR,MANNARGUDI (ARASUR),MA. ARASUR - H,"within the habitation/ Scheme Name: Near village road -MA. ARASUR - H,/H894460",Delivery Point,District Water Testing Laboratory / DISTRICT Lab,19/08/2019,563,,"Nitrate[2.000 mg/l],Fluoride[0.200 mg/l],Iron[0.000 mg/l],Chloride[158.000 mg/l],pH[6.900 pH],TDS[552.000 mg/l],Alkalinity[173.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[17.000 mg/l],Manganese[0.000 mg/l],Hardness[288.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029775488
1495,TAMIL NADU,Cuddalore,KOMARATCHI,MA. ARASUR,MANNARGUDI (ARASUR),MA. ARASUR - HC,"/ Scheme Name: Near School -MA. ARASUR - HC,/SC533402",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,19/08/2019,564,,"Nitrate[2.000 mg/l],Fluoride[0.300 mg/l],Iron[0.000 mg/l],Chloride[116.000 mg/l],pH[7.100 pH],TDS[886.000 mg/l],Alkalinity[376.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[51.000 mg/l],Manganese[0.000 mg/l],Hardness[288.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029775518
1496,TAMIL NADU,Cuddalore,KOMARATCHI,MA. ARASUR,MANNARGUDI (ARASUR),VANDAYAR IRUPPU COLONY,"/ Scheme Name: Inside the habitation -VANDAYAR IRUPPU COLONY,/SC517981",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,19/08/2019,565,,"Nitrate[2.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[132.000 mg/l],pH[7.600 pH],TDS[511.000 mg/l],Alkalinity[168.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[17.000 mg/l],Manganese[0.000 mg/l],Hardness[276.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029775542
1497,TAMIL NADU,Cuddalore,KOMARATCHI,MA. ARASUR,MANNARGUDI (ARASUR),VANDAYARIRUPPU,"/ Scheme Name: Within the habitation -VANDAYARIRUPPU,/SC531028",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,19/08/2019,566,,"Nitrate[2.000 mg/l],Fluoride[0.100 mg/l],Iron[0.130 mg/l],Chloride[58.000 mg/l],pH[6.600 pH],TDS[357.000 mg/l],Alkalinity[156.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[7.000 mg/l],Manganese[0.000 mg/l],Hardness[120.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029775568
1498,TAMIL NADU,Cuddalore,KOMARATCHI,MA. KOLAKKUDI,MANNARKULAKUDI,ALAVUDEEN NAGAR,"Within the habitation/ Scheme Name: W.S.S to Alavudeen Nagar - Ma.Kolakudi - Kumaratchi -ALAVUDEEN NAGAR,/SC1436289",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,13/12/2019,1767,,"Nitrate[4.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[80.000 mg/l],pH[7.100 pH],TDS[371.000 mg/l],Alkalinity[138.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[21.000 mg/l],Manganese[0.000 mg/l],Hardness[84.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030701306
1499,TAMIL NADU,Cuddalore,KOMARATCHI,MA. KOLAKKUDI,MANNARKULAKUDI,JAHIRHUSSAIN NAGAR,"Jahirhussain nagar/ Scheme Name: CWSS to 33 QAH and 20 Wayside habitations in Kumaratchi,/H390003992",Delivery Point,District Water Testing Laboratory / DISTRICT Lab,13/12/2019,1768,,"Nitrate[7.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[78.000 mg/l],pH[7.000 pH],TDS[581.000 mg/l],Alkalinity[220.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[68.000 mg/l],Manganese[0.000 mg/l],Hardness[124.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030701365
1500,TAMIL NADU,Cuddalore,KOMARATCHI,MA. KOLAKKUDI,MANNARKULAKUDI,JAHIRHUSSAIN NAGAR NORTH,"/ Scheme Name: Tubewell Power Pump-Deep Tubewell (2002) -JAHIRHUSSAIN NAGAR NORTH,/SC518105",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,13/12/2019,1769,,"Nitrate[9.000 mg/l],Fluoride[0.200 mg/l],Iron[0.000 mg/l],Chloride[46.000 mg/l],pH[6.800 pH],TDS[616.000 mg/l],Alkalinity[384.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[18.000 mg/l],Manganese[0.000 mg/l],Hardness[138.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030701394
1501,TAMIL NADU,Cuddalore,KOMARATCHI,MA. KOLAKKUDI,MANNARKULAKUDI,JAHIRHUSSAIN NAGAR WEST,"/ Scheme Name: Within the habittation -JAHIRHUSSAIN NAGAR WEST,/SC530648",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,13/12/2019,1770,,"Nitrate[4.000 mg/l],Fluoride[0.300 mg/l],Iron[0.000 mg/l],Chloride[62.000 mg/l],pH[6.500 pH],TDS[588.000 mg/l],Alkalinity[302.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[33.000 mg/l],Manganese[0.000 mg/l],Hardness[84.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030701438
1502,TAMIL NADU,Cuddalore,KOMARATCHI,MA. KOLAKKUDI,MANNARKULAKUDI,MA. KOLAKKUDI EAST STREET - H,"/ Scheme Name: W.S to Ma.Kolakudi ADWM - Ma.Kolakudi - Kumaratchi,/SC4065677",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,13/12/2019,1771,,"Nitrate[5.000 mg/l],Fluoride[0.300 mg/l],Iron[0.270 mg/l],Chloride[19.000 mg/l],pH[6.700 pH],TDS[420.000 mg/l],Alkalinity[216.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[28.000 mg/l],Manganese[0.000 mg/l],Hardness[92.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030701556
1503,TAMIL NADU,Cuddalore,KOMARATCHI,MA. KOLAKKUDI,MANNARKULAKUDI,PUDU THERU - H,"/ Scheme Name: Tubewell Power Pump-Deep Tubewell (2005) -PUDU THERU - H,/SC527800",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,13/12/2019,1772,,"Nitrate[7.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[70.000 mg/l],pH[6.900 pH],TDS[490.000 mg/l],Alkalinity[225.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[16.000 mg/l],Manganese[0.000 mg/l],Hardness[156.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030701593
1504,TAMIL NADU,Cuddalore,KOMARATCHI,MA. KOLAKKUDI,MANNARKULAKUDI,RAHAMATHULLA NAGAR,"/ Scheme Name: Within the habittation -RAHAMATHULLA NAGAR,/SC532988",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,13/12/2019,1773,,"Nitrate[6.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[80.000 mg/l],pH[7.300 pH],TDS[441.000 mg/l],Alkalinity[199.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[24.000 mg/l],Manganese[0.000 mg/l],Hardness[180.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030701627
1505,TAMIL NADU,Cuddalore,KOMARATCHI,MA. KOLAKKUDI,MANNARKULAKUDI,RAHMANIYA NAGAR,"/ Scheme Name: Within the habitation -RAHMANIYA NAGAR,/SC533593",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,13/12/2019,1774,,"Nitrate[5.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[89.000 mg/l],pH[7.200 pH],TDS[595.000 mg/l],Alkalinity[251.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[42.000 mg/l],Manganese[0.000 mg/l],Hardness[256.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030701662
1506,TAMIL NADU,Cuddalore,KOMARATCHI,MA. KOLAKKUDI,MANNARKULAKUDI,VADA KOLAKUDI,"/ Scheme Name: Tubewell Power Pump-Deep Tubewell (2006) -VADA KOLAKUDI,/SC532505",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,13/12/2019,1775,,"Nitrate[10.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[74.000 mg/l],pH[7.800 pH],TDS[518.000 mg/l],Alkalinity[216.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[28.000 mg/l],Manganese[0.000 mg/l],Hardness[252.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030701727
1507,TAMIL NADU,Cuddalore,KOMARATCHI,MA. KOLAKKUDI,MANNARKULAKUDI,VADA KOLAKUDI COLONY,"/ Scheme Name: Tubewell Power Pump-Deep Tubewell (1997) -VADA KOLAKUDI COLONY,/SC526022",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,13/12/2019,1776,,"Nitrate[5.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[74.000 mg/l],pH[7.700 pH],TDS[623.000 mg/l],Alkalinity[285.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[15.000 mg/l],Manganese[0.000 mg/l],Hardness[236.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030701784
1508,TAMIL NADU,Cuddalore,KOMARATCHI,MA. KOLAKKUDI,MANNARKULAKUDI,VANAN KULAM COLONY,"/ Scheme Name: Tubewell Power Pump-Deep Tubewell (2003) -VANAN KULAM COLONY,/SC531331",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,13/12/2019,1777,,"Nitrate[4.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[111.000 mg/l],pH[7.400 pH],TDS[630.000 mg/l],Alkalinity[242.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[12.000 mg/l],Manganese[0.000 mg/l],Hardness[156.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030701837
1509,TAMIL NADU,Cuddalore,KOMARATCHI,MA. KOLAKKUDI,MANNARKULAKUDI,VANNIYAR THERU,"/ Scheme Name: Within the habitation -VANNIYAR THERU,/SC531265",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,13/12/2019,1778,,"Nitrate[4.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[154.000 mg/l],pH[6.800 pH],TDS[316.000 mg/l],Alkalinity[173.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[16.000 mg/l],Manganese[0.000 mg/l],Hardness[240.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030701883
1510,TAMIL NADU,Cuddalore,KOMARATCHI,MA. UDAIYOOR,MA. UDAIYOOR,M. ODAIYUR,"/ Scheme Name: Along village road -M. ODAIYUR,/SC531844",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,04/10/2019,1086,,"Nitrate[1.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[78.000 mg/l],pH[7.000 pH],TDS[599.000 mg/l],Alkalinity[281.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[20.000 mg/l],Manganese[0.000 mg/l],Hardness[180.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030025769
1511,TAMIL NADU,Cuddalore,KOMARATCHI,MA. UDAIYOOR,MA. UDAIYOOR,M. ODAIYUR COLONY,"/ Scheme Name: CWSS-Deep Tubewell (1990),/SC528328",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,04/10/2019,1087,,"Nitrate[2.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[19.000 mg/l],pH[6.800 pH],TDS[329.000 mg/l],Alkalinity[190.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[20.000 mg/l],Manganese[0.000 mg/l],Hardness[112.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030025813
1512,TAMIL NADU,Cuddalore,KOMARATCHI,MATHARSOODAMANI,MADARSUDAMANI,KOOTHUR - H,"/ Scheme Name: Tubewell Power Pump-Shallow Tubewell (1998) -KOOTHUR - H,/SC535538",Shallow Tubewell,District Water Testing Laboratory / DISTRICT Lab,04/10/2019,1088,,"Nitrate[1.000 mg/l],Fluoride[0.200 mg/l],Iron[0.000 mg/l],Chloride[91.000 mg/l],pH[7.200 pH],TDS[707.000 mg/l],Alkalinity[302.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[33.000 mg/l],Manganese[0.000 mg/l],Hardness[280.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030025859
1513,TAMIL NADU,Cuddalore,KOMARATCHI,MATHARSOODAMANI,MADARSUDAMANI,MADHARSOODAMANI,"with in the habitation/ Scheme Name: Near Koil -MADHARSOODAMANI,/SC530755",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,04/10/2019,1089,,"Nitrate[1.000 mg/l],Fluoride[0.200 mg/l],Iron[0.000 mg/l],Chloride[52.000 mg/l],pH[7.100 pH],TDS[298.000 mg/l],Alkalinity[108.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[13.000 mg/l],Manganese[0.000 mg/l],Hardness[124.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030025881
1514,TAMIL NADU,Cuddalore,KOMARATCHI,MATHARSOODAMANI,MADARSUDAMANI,MADHARSOODAMANI - H,"/ Scheme Name: Tubewell Power Pump-Deep Tubewell (2006) -MADHARSOODAMANI - H,/SC517316",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,04/10/2019,1090,,"Nitrate[1.000 mg/l],Fluoride[0.200 mg/l],Iron[0.000 mg/l],Chloride[146.000 mg/l],pH[7.500 pH],TDS[725.000 mg/l],Alkalinity[311.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[42.000 mg/l],Manganese[0.000 mg/l],Hardness[296.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030025915
1515,TAMIL NADU,Cuddalore,KOMARATCHI,MATHARSOODAMANI,MADARSUDAMANI,THILLAI NAYAGAPURAM,"/ Scheme Name: Near Ele school -THILLAI NAYAGAPURAM,/SC526121",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,04/10/2019,1091,,"Nitrate[1.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[113.000 mg/l],pH[7.600 pH],TDS[693.000 mg/l],Alkalinity[328.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[10.000 mg/l],Manganese[0.000 mg/l],Hardness[268.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030025956
1516,TAMIL NADU,Cuddalore,KOMARATCHI,MELAPARUTHIKUDI,MELAPARUTHIGUDI,KANCHIVAI,"In Habitation/ Scheme Name: Tubewell Power Pump-Shallow Tubewell (1995) -KANCHIVAI,/SC5391262",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,13/12/2019,1779,,"Nitrate[7.000 mg/l],Fluoride[0.300 mg/l],Iron[0.000 mg/l],Chloride[81.000 mg/l],pH[7.300 pH],TDS[560.000 mg/l],Alkalinity[194.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[73.000 mg/l],Manganese[0.000 mg/l],Hardness[148.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030701925
1517,TAMIL NADU,Cuddalore,KOMARATCHI,MELAPARUTHIKUDI,MELAPARUTHIGUDI,MELAPARITHI KUDI,"Melaparuthikudi/ Scheme Name: CWSS to 54 Quality Affected Habitation and 67 Way side Habitations in Kumaratchi and Portonovo Unions and Killai T.P,/H390003532",Delivery Point,District Water Testing Laboratory / DISTRICT Lab,13/12/2019,1780,,"Nitrate[6.000 mg/l],Fluoride[0.200 mg/l],Iron[0.000 mg/l],Chloride[70.000 mg/l],pH[7.100 pH],TDS[427.000 mg/l],Alkalinity[156.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[51.000 mg/l],Manganese[0.000 mg/l],Hardness[136.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030701959
1518,TAMIL NADU,Cuddalore,KOMARATCHI,MELAPARUTHIKUDI,MELAPARUTHIGUDI,MELAPARUTHIKUDI COLO,"/ Scheme Name: Within the habitation -MELAPARUTHIKUDI COLO,/SC531324",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,13/12/2019,1781,,"Nitrate[4.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[81.000 mg/l],pH[7.400 pH],TDS[497.000 mg/l],Alkalinity[242.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[12.000 mg/l],Manganese[0.000 mg/l],Hardness[156.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030701993
1519,TAMIL NADU,Cuddalore,KOMARATCHI,MELAPARUTHIKUDI,MELAPARUTHIGUDI,Melaparuthikudi south Street Anna Nagar,"with in the habitation/ Scheme Name: Wss to Melaparuthikudi south st. Anna nagar in Melaparuthikudi panchayat in kumaratchi,/SC390002323",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,13/12/2019,1782,,"Nitrate[3.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[91.000 mg/l],pH[6.700 pH],TDS[595.000 mg/l],Alkalinity[289.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[15.000 mg/l],Manganese[0.000 mg/l],Hardness[248.000 mg/l],Residual Chlorine[0.000 mg/l]",L0030702040
1520,TAMIL NADU,Cuddalore,KOMARATCHI,MEYYATHUR,MEYYATHUR,MEYYATHUR COLONY,"with in habitation/ Scheme Name: Hand Pump-Deep Tubewell (1984) -MEYYATHUR COLONY,/SC517209",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,19/07/2019,194,,"Nitrate[2.000 mg/l],Fluoride[0.200 mg/l],Iron[0.000 mg/l],Chloride[70.000 mg/l],pH[7.100 pH],TDS[693.000 mg/l],Alkalinity[254.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[7.000 mg/l],Manganese[0.000 mg/l],Hardness[248.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029381190
1521,TAMIL NADU,Cuddalore,KOMARATCHI,MEYYATHUR,MEYYATHUR,MEYYATHUR COLONY,"with in habitation/ Scheme Name: Hand Pump-Shallow Tubewell (1986) -MEYYATHUR COLONY,/SC518207",Shallow Tubewell,District Water Testing Laboratory / DISTRICT Lab,21/09/2019,924,,"Nitrate[3.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[10.000 mg/l],pH[7.800 pH],TDS[147.000 mg/l],Alkalinity[65.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[24.000 mg/l],Manganese[0.000 mg/l],Hardness[56.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029941628
1522,TAMIL NADU,Cuddalore,KOMARATCHI,MEYYATHUR,MEYYATHUR,MEYYATHUR MAIN,"In Habitation/ Scheme Name: Hand Pump-Shallow Tubewell (1987) -MEYYATHUR MAIN,/SC4090176",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,19/07/2019,195,,"Nitrate[3.000 mg/l],Fluoride[0.100 mg/l],Iron[0.000 mg/l],Chloride[105.000 mg/l],pH[6.900 pH],TDS[742.000 mg/l],Alkalinity[337.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[15.000 mg/l],Manganese[0.000 mg/l],Hardness[276.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029381214
1523,TAMIL NADU,Cuddalore,KOMARATCHI,MEYYATHUR,MEYYATHUR,MEYYATHUR MAIN ROAD,"/ Scheme Name: Within the habitation -MEYYATHUR MAIN ROAD,/SC532904",Deep Tubewell,District Water Testing Laboratory / DISTRICT Lab,19/07/2019,193,,"Nitrate[1.000 mg/l],Fluoride[0.200 mg/l],Iron[0.000 mg/l],Chloride[80.000 mg/l],pH[7.200 pH],TDS[784.000 mg/l],Alkalinity[419.000 mg/l]",,"E.Coli[0.000 MPN/100ml],Sulphates[23.000 mg/l],Manganese[0.000 mg/l],Hardness[232.000 mg/l],Residual Chlorine[0.000 mg/l]",L0029381152
